,tweet_user,tweet_text,tweet_id,timestamp
192,@BarackObama,Time is almost up for Senate leaders to do the right thing and fill the #SCOTUS vacancy. http://ofa.bo/2cpD3Ct  #DoYourJob,775804899049078784,2:14 PM - 13 Sep 2016
193,@BarackObama,"Median household income: 
Poverty rate: 
Uninsured rate: 

Middle-class economics works.pic.twitter.com/ThPXBSux09",775788508841517057,1:09 PM - 13 Sep 2016
194,@BarackObama,"In 2015, we saw the fastest household income growth on record and the largest drop in the poverty rate since 1968.http://ofa.bo/2cKZn8W ",775773838403436544,12:11 PM - 13 Sep 2016
195,@ObamaWhiteHouse,"Fastest household income growth on record ✓ 
 
Largest drop in poverty rate since 1968 ✓ 

http://go.wh.gov/qFTnXM pic.twitter.com/c8iPRjlOzg",775720497006936065,8:39 AM - 13 Sep 2016
196,@BarackObama,The Supreme Court must remain above partisanship. Senate leaders: The time to fill the vacant seat is now.pic.twitter.com/7mmbuXjsPO,775710721027952640,8:00 AM - 13 Sep 2016
197,@BarackObama,ICYMI: This is a really big deal.pic.twitter.com/raNeUV5fRd,775429955253481473,1:24 PM - 12 Sep 2016
198,@BarackObama,"Vice President Biden speaks on the ""dangerous precedent"" Senate leaders are setting by refusing to do their jobs.http://ofa.bo/2cjizdw ",775407521167126528,11:55 AM - 12 Sep 2016
199,@BarackObama,These are records we can't keep breaking. We must work together to #ActOnClimate.pic.twitter.com/sTxNR10sjK,775387720285683712,10:36 AM - 12 Sep 2016
200,@BarackObama,Meaningful action on climate change can't wait. President Obama explains why in this @nytimes interview.http://ofa.bo/2cH9trK ,775350531812265984,8:09 AM - 12 Sep 2016
201,@BarackObama,"We need to keep up efforts to fight climate change at every level—locally, nationally, globally. #ActOnClimatepic.twitter.com/L10qdkgPDg",774353170159968259,2:05 PM - 9 Sep 2016
202,@FactsOnClimate,"BREAKING: A new strategy to harness the power of wind means more jobs, less pollution: http://go.wh.gov/5DPNW2 pic.twitter.com/Obp0tBIPQp",774322789884964864,12:05 PM - 9 Sep 2016
